player_id,goals,red_cards,player_club_id,competition_id,matches
420213,23,0,"200,234,244,3379","NL1,EL,NLP,NLSC,CL,CLQ,FR1,FIWC",172
420215,0,1,202,NL1,8
420219,0,0,403,"NL1,NLP",5
420243,12,0,"610,11","NL1,CL,NLP,EL,NLSC,GBCS,GB1,FAC,CGB",211
420330,0,0,472,CDR,1
420376,0,0,1283,NLP,1
420465,6,0,"1082,506,720,114","FR1,CL,EL,FRCH,IT1,PO1,TR1",127
420777,10,1,465,"SC1,SFA,ECLQ",89
420782,0,0,969,FR1,1
420808,6,0,"1003,677","GB1,FAC,CGB",35
420884,48,0,"683,354,157","GR1,GRP,BE1,BESC,ELQ,ECLQ",101
420890,1,0,"3057,475,354,122","EL,BE1,BESC,CL,CLQ",89
420921,0,0,"3999,6676","GRP,GR1",5
420931,63,2,"1301,371,3435","PO1,SC1,SFA,CL,CLQ,EL,FIWC",201
421045,0,0,"2696,41231","RU1,RUP",97
421046,12,0,2696,"RU1,RUP",76
421224,1,0,3060,"GR1,GRP",26
421284,1,0,34230,RUP,2
421424,1,0,180,"FAC,GB1",4
421636,8,0,"2414,6992,2740,4633","DK1,DKP,UKR1,UKRP,ECLQ",72
421637,11,0,"865,1148,167,3444","DKP,DK1,CLQ,ELQ,CL,GB1,CGB,L1,DFB,AFCN",208
421710,4,0,6890,"ECLQ,TR1",34
421726,1,0,89,"L1,DFB",21
421758,1,0,710,"ELQ,ECLQ",8
421768,0,0,276,IT1,1
421769,0,0,800,IT1,1
421775,0,0,"429,398","EL,IT1",4
421780,0,0,"1025,380","IT1,CIT",8
421873,0,0,"749,6195,1390","CIT,IT1",88
421935,7,0,660,"UKR1,CL,UKRP,EL",67
422051,4,0,"124,260,2262,33,3446","ELQ,SC1,EL,SFA,ECLQ,FAC,DFB,FIWC",63
422158,0,0,235,NL1,8
422203,5,2,"11282,449,6890","TR1,ELQ,ECLQ",159
422281,20,0,"3524,449,62","FR1,TR1,CL",109
422287,0,0,2671,"GRP,GR1",4
422355,20,0,"501,5,24,157,3440","ELQ,IT1,EL,CIT,L1,BE1,DFB,ECLQ,CLQ,CL,FIWC",135
422377,32,2,"157,601,28643,475,2441","BE1,ECLQ,GR1,GRP",203
422380,0,0,"33,38","EL,L1,DFB",13
422401,1,0,2790,"CLQ,ELQ",6
422416,0,0,46643,ECLQ,4
422425,2,0,2999,SC1,19
422460,13,1,"3368,714,1049","ES1,CDR",95
422466,7,0,"12321,2687,1244,265","ES1,CDR,GR1,EL",101
422715,0,0,3524,FR1,23
422721,10,0,"1177,466","DK1,DKP,ELQ,CGB",75
422746,2,0,"8838,2477",UKR1,26
422760,20,0,1435,"ECLQ,NL1,NLP,NLSC,EL",80
422763,12,0,"157,3057,124,3382","BE1,ELQ,EL,SC1,SFA,CLQ,FIWC",211
422769,0,0,1435,NL1,1
422801,0,0,10301,ECLQ,3
422838,4,0,"121,2696","RU1,RUP,ELQ",187
422850,3,0,"2420,1421,2424,3591","PO1,POCP,EL,FR1,ELQ,FIWC",180
422893,0,0,667,FR1,3
422929,5,0,"1053,19657","DK1,DKP",21
422930,0,0,1020,CGB,1
422932,2,0,"20979,200","DKP,NL1,NLP,ELQ,EL",46
422936,5,0,"3426,5776","DK1,ELQ,DKP",29
422939,0,0,2778,DKP,1
422941,3,0,5817,"DK1,DKP,ELQ",53
422947,1,0,"1053,239","DKP,DK1,ECLQ",7
422950,9,0,"1177,678,190","DKP,DK1,ECLQ,CL",129
422951,4,1,"2778,190,141,12,276","DK1,DKP,ELQ,CLQ,EL,ECLQ,TR1,CL,CIT,IT1",320
422986,2,1,1420,FR1,15
423111,1,0,12163,"ELQ,ECLQ",6
423112,1,0,2727,"BE1,POBE",41
423166,0,0,"714,683","ELQ,ES1,EL,CDR,CLQ,GR1",34
423194,1,0,5818,"DK1,DKP",56
423197,29,0,"443,475,1053","DK1,DKP,BE1",126
423252,0,0,6992,UKR1,2
423436,1,1,"79,44,2239","L1,DFB,IT1,CIT",126
423440,16,0,"681,11","ES1,EL,SUC,CDR,CL,GB1,FAC,CGB",291
423443,1,0,"3329,3302","PO1,CDR,ES1",59
423444,9,1,"940,12321","ES1,CDR,EL",280
423604,23,0,58,"BE1,EL,ECLQ,ELQ",189
423606,25,1,"338,10690,11107,60551,53646","UKRP,UKR1,ELQ,UKRS,CLQ,CL,EL,ECLQ",135
423609,5,0,"58,1283,868,1269","BE1,NL1,TR1,NLP",50
423610,2,0,6912,PO1,9
423612,0,0,2696,RU1,3
423614,0,0,1025,"CIT,IT1",3
423666,0,0,"3021,370","SFA,SC1",4
423678,4,0,"452,995,11282,3854","CLQ,CL,FR1,TR1,AFCN,FIWC",41
423740,0,0,"43,2451","SC1,SFA",17
423744,1,1,"631,1123,1237,6195","GB1,FAC,CL,EL,CGB,IT1,CIT",152
423750,0,0,1191,SC1,2
423752,2,1,2553,"SC1,SFA,ELQ,ECLQ",91
423757,1,0,"1270,2802,2553,2760","SFA,SC1",16
423879,1,0,"2976,865","ECLQ,DK1,EL",10
423897,0,0,232,RUP,1
423960,0,0,553,"GR1,GRP",9
424008,0,1,"1241,2795,511","SC1,SFA",8
424014,1,0,"124,3031,2578","ELQ,SFA,SC1",11
424015,2,0,"124,29,3380","SFA,EL,SC1,ELQ,FAC,GB1,CGB,FIWC",91
424019,0,0,"3804,3471,1241","SFA,CLQ,ELQ,ECLQ,SC1",44
424021,0,1,2861,BE1,5
424022,0,0,1083,"RU1,RUP",58
424042,19,2,"410,13,3437","IT1,CIT,ES1,CL,CDR,SUC,KLUB,FIWC",251
424043,0,0,3329,PO1,15
424045,0,0,209,KLUB,1
424051,19,1,"7918,157,40,1010","CLQ,ELQ,BE1,EL,FR1,GB1",125
424072,20,0,"1420,3911,35","FR1,CL,DFB,L1",201
424121,2,0,"232,41231","RU1,RUP",78
424145,0,0,"33571,6992","UKRP,UKR1",15
424204,15,1,27,"L1,DFL,DFB,CL,USC,KLUB",249
424237,0,0,377,"ELQ,ECLQ",4
424302,0,0,"301,10157","CLQ,ELQ,ECLQ",5
424326,0,0,234,NL1,1
424330,0,0,"468,133","NL1,NLP",51
424676,11,0,"3325,10625,614","PO1,POCP,CLQ,EL,KLUB",45
424689,0,0,6303,FIWC,1
424709,1,0,1416,FR1,30
424769,0,0,6912,PO1,3
424784,61,1,"16795,244,3302,336,3816","ES1,EL,CDR,FR1,CL,POSU,PO1,POCP,FIWC",169
424881,0,0,"27,683,2425","DFB,L1,CL,EL,GR1,GRP,PO1",64
424900,0,0,"1032,1031,9010","FAC,CGB,BE1",5
425026,1,0,2805,FAC,2
425028,2,1,"1108,3329,159,3577","ES1,PO1,POCP,CLQ,FIWC",36
425283,0,0,1241,SC1,4
425306,0,0,"11,703,873,3505","EL,FAC,GB1,CGB,FIWC",32
425334,12,0,405,"GB1,FAC,ECLQ,CGB,CL,EL",215
425371,0,0,2995,"POCP,PO1",2
425372,0,0,2995,PO1,1
425400,6,0,1420,FR1,92
425456,12,1,43,"SC1,SFA",59
425462,1,0,"410,3725","IT1,RU1",12
425496,0,0,2795,SFA,2
425516,0,0,11126,RU1,2
425567,0,0,"403,85465","NL1,NLP,UKRP,UKR1",34
425707,4,0,"4482,55686","UKRP,UKR1",35
425713,0,0,"465,1123,358","SFA,SC1,GB1,FAC",16
425733,0,0,40812,ECLQ,2
425746,1,0,"2700,48968","RUP,RU1",9
425749,1,0,"11127,12054,14589","RU1,RUP",15
425753,0,0,2374,RUP,2
425756,0,0,"932,59024","RUP,RU1,CL,RUSS,EL",89
425784,0,0,41274,BE1,7
425808,0,1,678,"DKP,DK1,ELQ,ECLQ",65
425826,0,0,4603,"GRP,GR1",11
425865,5,1,987,"SC1,ELQ",20
425872,0,1,"2999,1268","SC1,NL1",27
425902,8,0,703,"GB1,FAC,CGB,EL",141
425918,3,0,"1443,3522,11,720","ECLQ,IT1,CIT,EL,GB1,CGB,CL,FAC,PO1",150
425939,0,0,2424,PO1,5
426008,0,0,86209,UKR1,22
426011,0,0,86209,"UKR1,UKRP",24
426142,0,0,202,"NLP,NL1",4
426158,0,0,511,SC1,1
426192,7,0,"1050,350,180,22","ES1,EL,CDR,FAC,GB1,CGB",49
426212,0,0,2457,PO1,1
426213,1,1,"979,720,7179","PO1,CL,POCP",55
426280,12,0,"235,499,1435","NL1,NLP,EL",193
426285,0,0,"1098,987","FAC,SC1,SFA",10
426325,1,0,7179,"POCP,PO1",7
426326,2,0,"1536,2698","CDR,RU1,RUP",28
426414,0,0,2553,SC1,16
426620,95,1,"3329,336","POCP,PO1,ELQ,POSU,CL,EL",255
426624,14,1,"385,1301","NL1,NLP,POCP,PO1",82
426648,0,1,475,BE1,53
426666,7,0,"43,2425,1465","SC1,PO1,ELQ",48
426734,0,0,2375,TR1,7
426790,2,0,2969,FR1,36
426805,0,0,"2740,2477","UKR1,UKRP",12
426849,0,0,1435,"NLP,NL1,NLSC,EL",65
426975,0,0,599,ECLQ,2
427085,0,0,"132,500","NL1,NLP",3
427100,3,0,"23611,2477",UKR1,17
427107,0,0,2423,PO1,2
427151,0,0,10157,"ELQ,ECLQ",4
427161,26,0,"1082,667,1095","FR1,ELQ",120
427197,0,0,3508,BE1,7
427341,0,0,"339,61825,49364","UKRP,UKR1",24
427446,0,0,"4772,1241","CLQ,ECLQ,SC1",12
427568,0,0,"350,3884,989,11,180,762","FAC,GB1,EL,GBCS,CGB,CL",224
427572,11,0,"2698,3609,618","RU1,FR1",81
427588,0,0,3698,FAC,2
427605,22,0,"3349,7775","POCP,TR1",37
427653,0,0,"605,2715","GR1,GRP,BE1",26
427668,1,0,"48726,53629","UKR1,UKRP",5
427683,0,0,3062,GR1,15
427693,0,0,"995,1421,2969,855",FR1,4
427821,0,0,790,ECLQ,2
427829,1,0,377,ECLQ,3
428012,0,0,441,"GR1,GRP",7
428016,0,0,148,"GB1,EL",3
428041,0,0,"2577,987","FAC,SC1,SFA",10
428050,2,0,3060,"GR1,GRP",50
428119,0,0,11127,RU1,1
428189,0,0,3,"L1,DFB",6
428302,0,0,120,TR1,32
428380,1,2,"4482,6992,60551,83678","UKR1,UKRP",74
428444,4,0,"2414,1044","DK1,DKP,ECLQ",32
428502,8,0,"1268,132","NL1,NLP",90
428563,47,2,"2999,370,1025,3380","SFA,SC1,ELQ,ECLQ,IT1,CIT,CL,EL,SCI,FIWC",300
428567,0,0,11540,ECLQ,2
428568,0,0,5776,"DK1,DKP",17
428603,6,2,"53646,63007,10690","UKR1,UKRP,ECLQ",68
428725,0,0,1177,"DKP,DK1",2
428745,0,0,370,SC1,6
428746,5,0,"540,338","CLQ,ELQ,ECLQ,UKR1",20
428783,0,0,660,"CL,UKR1,EL",17
428786,15,0,979,"POCP,PO1",99
428791,11,0,"15,1023","DFB,L1,EL,CL,KLUB",84
428920,7,1,3948,"BE1,ELQ,EL,BESC,CLQ,CL,EJPL",111
428948,0,0,"4542,681",CDR,2
428954,2,0,"1158,2521","FR1,PO1",58
428993,0,0,"8827,2424","POCP,PO1",16
428996,0,0,110302,PO1,4
429014,38,0,"543,703","GB1,FAC,ELQ,EL,CGB",229
429070,0,0,336,"POSU,PO1,POCP",8
429086,17,0,"28643,38,1096","BE1,DFB,L1,EL",102
429099,0,0,2740,UKR1,1
429157,2,0,"2740,49364","UKR1,UKRP,ECLQ",32
429243,1,0,1186,"RU1,RUP",10
429249,3,1,987,"SC1,SFA,ECLQ",45
429259,2,1,"1184,415,3505","BE1,BESC,EL,CLQ,ELQ,ECLQ,FR1,FIWC",148
429309,7,1,"940,2995,1465","CDR,ES1,PO1,POCP",110
429318,0,0,862,"CIT,IT1",4
429551,5,0,"301,141,868,605","ECLQ,TR1,EL,CLQ,GR1,GRP",84
429563,0,0,601,BE1,11
429564,2,0,"3268,12567,4294","PO1,POCP,CDR",51
429787,0,0,2381,TR1,9
429790,6,1,"132,317,159,2497","NL1,NLP,CLQ,CL,ES1,CDR",73
429874,26,0,"16,24","CL,L1,DFB,EL,USC,ECLQ",183
429901,0,1,"150,1041","ES1,CDR,EL,FR1",57
429915,16,0,"2282,968,1237,3382","EL,BE1,ECLQ,CL,GB1,CGB,FIWC",143
429916,7,0,1304,"NL1,NLP",70
429921,0,0,2727,BE1,1
429931,0,0,157,BE1,1
429975,2,2,"19789,2293","ELQ,TR1",65
429983,68,0,"202,940,543,873,3440","NL1,NLP,ES1,CDR,GB1,FAC,CGB,FIWC",222
429987,7,0,"294,27,7179,1091,1090,144","POCP,L1,PO1,ECLQ,GR1,GRP,NL1,NLP,CLQ,ELQ",88
430031,0,0,1100,"CLQ,ELQ,EL",14
430034,1,0,"173,64","DK1,DKP,DFB",51
430054,0,0,2300,"CLQ,ELQ",6
430121,2,0,1301,"PO1,ELQ,POCP",27
430146,4,0,"511,3026","SC1,SFA",19
430152,0,0,6996,UKR1,1
430153,0,0,6996,UKR1,4
430154,0,0,6996,UKR1,3
430190,11,1,"339,1096,2477,10690,660","UKR1,BE1,UKRP,EL,ELQ,ECLQ,CL",173
430280,5,0,"130,4554,380,506,607,430","CIT,IT1",86
430310,1,0,"2801,43,1191,379","SFA,SC1,GB1",44
430311,0,0,2801,SFA,2
430463,0,0,10301,ECLQ,3
430475,0,0,235,"NLP,NL1",5
430484,10,0,"2696,3719,71985","RU1,RUP",81
430485,1,0,16704,RU1,11
430487,0,0,443,DKP,1
430488,7,0,"3368,49702,279,932,71985","ES1,CDR,RUP,RU1,CLQ",77
430489,0,0,232,"RU1,RUP",10
430503,0,0,"800,2655","IT1,CL,CIT",3
430540,0,0,2311,ELQ,2
430579,5,0,"58,3508,3725,336,5358,11282","BE1,ELQ,EL,BESC,RU1,RUP,PO1,POSU,POCP,ES1,CDR,TR1",167
430592,2,0,49702,"RU1,RUP",26
430761,3,1,"7378,110302","PO1,POCP",73
430788,0,0,512,"GB1,FAC",7
430797,2,1,"1269,306","NL1,NLP",160
430800,1,0,234,"NL1,ELQ,EL",15
430910,0,0,369,DK1,2
430976,0,0,2578,"SFA,SC1",7
431182,1,1,11127,"RU1,RUP",48
431190,5,0,1108,"ES1,CDR",69
431422,0,0,"379,443,190,603","FAC,DKP,DK1,ECLQ,CGB",55
431424,0,0,1074,FAC,1
431470,0,0,8322,CIT,1
431475,0,0,24420,CDR,1
431561,2,0,"10,79","DFB,L1",48
431698,2,0,"327,800,276,3057","ELQ,IT1,CIT,BE1",64
431706,0,0,"1186,49702","RU1,RUP",8
431708,7,0,"932,2741","RU1,EL,RUP",47
431724,1,0,"2698,41201,67241","RUP,RU1",20
431730,0,0,1186,RU1,2
431746,0,0,53453,ECLQ,4
431755,43,0,"800,130,506,148","IT1,CIT,CL,SCI,FAC,GB1,CGB,EL",256
431796,0,0,4645,ECLQ,1
431811,7,0,"501,12,683,749,2778","CLQ,EL,IT1,GR1,CIT,DK1,DKP",74
431911,0,0,3563,FIWC,2
432048,0,0,1085,PO1,1
432089,0,0,800,IT1,1
432090,6,0,"506,430","CIT,IT1,CL,EL,SCI,ECLQ",120
432092,33,0,"800,3522,252,276,749,1005,1390,430","IT1,CIT",175
432094,0,0,61825,"UKR1,UKRP",22
432111,0,0,41201,RU1,6
432112,7,1,16704,"RUP,RU1,RUSS",150
432164,18,0,"537,703","KLUB,GB1,CGB,EL,FAC",56
432175,1,1,"234,190","NL1,EL,NLP,NLSC,CL,DK1,ECLQ,DKP,CLQ",99
432281,0,0,44,"L1,DFB",29
432293,0,0,873,GB1,1
432298,0,0,"475,130,3435","BE1,IT1,CIT,FIWC",84
432400,1,0,982,PO1,13
432401,6,0,43,"SC1,SFA,ECLQ,ELQ",41
432403,5,0,475,"BE1,EJPL",84
432604,0,0,924,TR1,9
432658,3,0,"6414,48726,18303","UKR1,UKRP",102
432671,0,0,533,"DFB,L1,EL",8
432672,0,0,385,NLP,1
432682,1,0,467,"NL1,NLP",31
432694,14,0,468,"NL1,NLP",122
432698,11,0,723,"NL1,NLP",63
432752,10,0,"790,683,710,6890","ECLQ,GR1,CLQ,ELQ,TR1",59
432758,1,0,144,"CLQ,ELQ",5
432763,2,0,18105,UKR1,12
432772,8,3,"1095,162,667,3911,738","FR1,FRCH,CL",114
432852,12,0,"468,385,31614,4311","NL1,NLP,CLQ,ELQ,EL,FIWC",182
432895,0,0,"430,614","IT1,KLUB",7
432914,0,0,"537,703","KLUB,CGB,EL,GB1",13
432953,0,0,1023,KLUB,4
432958,2,1,"2424,1075,968","PO1,EL,POCP,BE1",72
432960,12,0,"2424,1467","POCP,PO1,TR1",99
432976,0,0,3349,"PO1,POCP",3
432982,66,0,"2778,1025,2282,82,124","DK1,DKP,ELQ,IT1,CIT,BE1,BESC,CL,ECLQ,L1,DFB,SC1,SFA",237
433049,127,0,"1084,1244,368,36,3575","ES1,CDR,EL,USC,CL,CLQ,TR1,AFCN",372
433105,14,0,"282,126,820","ECLQ,TR1",81
433177,80,0,"2740,11,1181,3299","EL,GB1,FAC,GBCS,CL,CGB,FIWC",303
433180,0,0,31,FAC,1
433181,2,0,"631,749,416","GB1,CL,FAC,IT1,CIT",43
433183,1,0,"281,543,337","FAC,GB1,CL,CGB",66
433186,1,0,"1123,1072","GB1,FAC",4
433188,20,1,"543,31","FAC,GB1,GBCS,CL,CGB,EL",215
433219,0,0,2740,"UKR1,UKRP",36
433257,0,0,"648,1194,982","CDR,CGB,FAC,PO1",30
433325,0,0,449,TR1,1
433329,2,1,"2553,1005","SC1,SFA,ECLQ,IT1,CIT",74
433358,4,0,"2457,2420,4294","PO1,POCP",89
433388,1,2,105,"DFB,L1",27
433584,4,0,"22294,6195,2919,607,2239","CIT,IT1,CL,SCI",94
433652,8,1,"2578,7179","SFA,SC1,PO1",50
433685,0,0,3471,"CLQ,ELQ,ECLQ",5
433805,3,0,"499,235","NL1,NLP,ECLQ",79
433818,0,0,3008,FAC,1
433824,0,0,60949,"GR1,GRP",18
433835,0,0,987,"SC1,SFA",9
433887,0,0,10004,FR1,10
433894,0,0,173,DK1,4
433933,1,0,"235,404","NL1,NLP",39
433976,1,0,"29831,1268,338,40812","ELQ,NL1,CL,UKR1,ECLQ",17
433979,1,0,301,"CLQ,ELQ,EL",12
433983,0,0,1435,NL1,1
433984,9,0,"1090,1025,6195","ELQ,NL1,NLP,ECLQ,CIT,IT1,CL",174
433991,1,0,"985,2288","EL,CGB,FAC",6
434110,3,1,"33,132","L1,NL1,NLP",52
434116,3,0,"533,3383","DFB,L1,EL,FIWC",66
434207,5,0,"1237,641,3008","GB1,FAC",49
434223,26,0,"1123,371,2288","GB1,FAC,CGB,SC1,SFA,CL,CLQ",104
434224,9,4,"82,873,3377","DFB,ELQ,L1,CL,GB1,FAC,GBCS,ECLQ,CGB,FIWC",212
434226,0,0,29228,BE1,11
434282,0,0,868,TR1,1
434295,0,0,448,"ELQ,ECLQ",3
434358,1,0,1160,FR1,64
434433,31,1,"4529,1005,800","ECLQ,IT1,CIT,CL",125
434514,3,0,29228,BE1,67
434551,0,0,2239,"CIT,IT1",9
434602,0,0,"681,1244,1533","ES1,EL,CDR",7
434673,0,0,354,BESC,1
434675,99,0,"383,31,3379","NL1,NLP,CL,CLQ,NLSC,ELQ,EL,FAC,GB1,CGB,GBCS,FIWC",331
434676,1,1,"1038,276,416","IT1,CIT",83
434718,0,0,3349,"PO1,POCP",8
434792,1,0,1177,"DKP,DK1",21
434861,0,0,724,NL1,2
434981,17,1,"465,2454,370","SC1,SFA,ECLQ,CGB,FAC",84
434990,1,0,"681,1108,3709,16795","ES1,EL,CDR",79
435019,0,0,1268,NL1,1
435062,0,0,984,"CGB,FAC",2
435088,0,0,"1268,1228","NL1,NLP",6
435135,0,0,10484,TR1,9
435205,0,0,2553,SC1,1
435208,4,0,"7769,6418","ELQ,ECLQ,GR1,GRP",24
435213,0,0,3522,"CIT,IT1",19
435214,0,0,16247,UKR1,3
435228,1,0,"3522,749,416","CIT,IT1",154
435236,0,0,10482,"CLQ,CL",8
435288,7,0,"4603,2672","GR1,GRP",57
435325,0,0,4645,ECLQ,4
435331,0,0,7378,PO1,1
435338,26,0,"1082,1095,11,3439","FR1,CL,GB1,EL,FAC,GBCS,CGB,FIWC",299
435406,0,0,2722,IT1,2
435485,15,1,"1082,614","FR1,CL,EL,KLUB",124
435489,0,0,982,PO1,24
435492,7,0,"520,10004","BE1,FR1",45
435493,1,0,"12321,498,1531","CDR,BE1,ES1",25
435497,0,1,1301,"PO1,POCP",106
435500,0,0,2687,ES1,1
435587,5,0,"2727,9644","BE1,ECLQ",28
435605,4,0,3999,"GR1,GRP",91
435648,41,0,"27,130,58,1025,985","CL,L1,DFB,DFL,IT1,ECLQ,BE1,CIT,GB1,EL,FAC,CGB",186
435665,1,0,"23611,6992","UKR1,UKRP,ELQ",33
435666,0,0,6996,UKR1,1
435712,1,0,7769,"ELQ,ECLQ",4
435772,52,0,"2282,5,800,3382","CL,BE1,EL,BESC,IT1,CIT,SCI,USC,FIWC",282
435776,0,0,498,BE1,1
435796,1,0,82,"L1,DFB",64
435807,2,0,"173,903","DKP,DK1,SC1,ELQ,ECLQ",37
435808,13,1,"1245,3948,3057,30120","BE1,CLQ,EL,ELQ,BESC,GR1,GRP",217
435821,4,1,133,"NL1,NLP",59
435869,0,0,1506,TR1,5
436034,11,0,2759,"SC1,SFA",34
436063,0,0,1435,NL1,2
436064,0,0,"234,200,499,79","NL1,NLP,DFB,L1,DFL,EL",126
436372,1,0,3806,FIWC,2
436379,1,0,"2700,2740","RU1,UKR1,UKRP",16
436419,0,0,28643,BE1,2
436585,19,0,"642,3522,1304,39","NL1,NLP,CIT,L1,DFB",103
436833,5,0,2740,"ECLQ,UKR1,UKRP",42
436906,0,0,11127,"RUP,RU1",11
436916,2,0,"6676,265","GRP,GR1,ELQ,ECLQ,CLQ,EL",241
437331,0,0,2481,"ELQ,ECLQ",6
437392,3,0,"141,2293,24245,63993","TR1,ELQ,ECLQ",50
437566,9,2,"3336,4294","POCP,PO1,POSU",166
437573,1,1,"2759,2553","SC1,SFA",72
437842,0,0,403,"NL1,NLP",6
437852,2,0,"1100,43","ECLQ,SFA,SC1",17
437903,0,0,3807,FIWC,3
437982,0,0,3614,FIWC,1
438001,4,0,"12321,543","ES1,CDR,CGB,GB1,FAC",120
438086,7,0,"465,2805","SC1,SFA,ECLQ,CGB,FAC",70
438202,11,1,"7378,336","PO1,POCP,POSU,CL",128
438306,1,1,75231,"RU1,RUP",55
438310,16,0,"3793,306,119","ECLQ,NL1,NLP,CLQ,ELQ,EL",57
438311,0,0,"3385,4603,2714","GR1,GRP,ECLQ",4
438315,0,0,105,L1,11
438682,0,0,"12,3709","IT1,CIT,CDR,ES1",10
438689,0,0,"1268,1304","NLP,NL1",6
438913,0,0,2995,"POCP,PO1",3
438927,5,0,6418,"GR1,GRP",48
438961,1,1,607,"CIT,IT1",38
438971,0,0,472,"ES1,CDR",30
439022,9,4,"2425,3325,141,368","PO1,POCP,TR1,EL,CL,ELQ,CLQ,ES1,CDR",223
439072,2,0,"12,989,6574,614,3449","ECLQ,IT1,CIT,EL,GB1,KLUB,FIWC",67
439292,33,0,"132,1025,306,1429,2431","NL1,CIT,IT1,NLP,PO1",126
439343,45,0,"40090,653,2832,6890","ELQ,GR1,GRP,TR1,ECLQ",173
439351,0,1,170,"ELQ,ECLQ",10
439456,9,0,"1053,5818,678,653","DK1,DKP,GR1",66
439457,0,0,1053,"DKP,DK1",3
439459,0,1,"669,3060","ELQ,GR1,GRP",18
439465,9,0,"621,3268","ES1,CDR,POCP,PO1",111
439497,9,0,"3258,371,370","CLQ,ECLQ,EL,SC1,SFA,CL",162
439782,1,0,1301,"POCP,PO1",18
439914,5,0,"82,42,23826,1426,403,607,5750","L1,DFB,NL1,ELQ,NLP,IT1,CIT,FIWC",70
440135,0,0,"49702,41231","RU1,RUP",28
440163,3,1,"653,3062","GR1,GRP,ELQ",134
440371,4,0,1519,"SC1,SFA",38
440383,0,0,"540,3577","CLQ,ELQ,FIWC",8
440493,5,0,"202,1304,234,1063","NL1,NLP,DK1,DKP",30
440531,0,0,306,NL1,4
440653,10,1,"2293,820",TR1,127
440658,7,0,"964,537","RU1,RUP,RUSS,KLUB",40
440755,2,1,"68608,2457","PO1,POCP",34
440774,0,1,1124,"RU1,RUP",35
440827,1,0,169,"GR1,GRP",16
440878,0,0,24898,CIT,1
440887,1,0,"2531,1124","ECLQ,RU1",12
440953,10,1,"58,3508,306,41274,172","BE1,NL1,NLP,ECLQ,POBE",96
441098,0,0,49702,"RU1,RUP",58
441100,0,0,443,DKP,1
441120,0,0,9010,BE1,7
441128,0,0,29228,BE1,5
441170,5,1,"2969,336,114,417,1244,331","FR1,PO1,EL,POCP,TR1,CL,ECLQ,ES1,CDR",257
441216,18,0,"235,1090,403,202,1269","NL1,ELQ,NLP",84
441264,0,0,862,CIT,1
441287,21,1,"472,605","ES1,CDR,GR1,GRP,ECLQ",132
441306,2,0,968,BE1,48
441383,1,0,"759,30120","ECLQ,GR1,GRP",23
441385,1,0,1038,"CIT,IT1",7
441422,4,0,"683,553","GR1,CL,GRP,EL",49
441444,0,0,4603,GRP,1
441477,3,0,3329,PO1,24
441515,2,1,6574,"CIT,IT1",36
441689,0,0,2671,"GRP,GR1",7
441892,0,0,678,"DKP,DK1",2
441986,13,0,"3,678,46","L1,DK1,ECLQ,DKP,IT1,CL,CIT,SCI",154
441987,3,0,"232,369","RUP,RU1,DK1,DKP",46
442118,0,0,9644,ECLQ,5
442248,8,0,1148,"GB1,FAC,CGB",124
442319,1,0,49702,"RU1,RUP",21
442320,30,0,"1096,3719,347,601,6603,7775,475","BE1,ELQ,EL,RU1,FR1,KLUB,TR1",122
442424,10,1,"7179,2425,2995","PO1,POCP",76
442531,0,1,"1421,273,631,3499","FR1,EL,GB1,CL,USC,KLUB,FAC,AFCN,FIWC",178
442552,0,0,"1158,3302,385","FR1,ES1,CDR,NL1",82
442703,5,0,"443,370,1005","DK1,DKP,SC1,SFA,CIT,IT1",183
442767,0,0,621,CDR,1
442784,1,0,48332,UKR1,12
442804,1,0,2672,"GR1,GRP",20
442805,1,0,"237,3302","ES1,CDR",120
442816,0,0,237,"ES1,CDR",25
442885,4,0,1434,"NL1,NLP",32
442891,72,3,"1082,667,1041,273,15","FR1,CL,ECLQ,EL,DFL,L1,DFB",272
442942,4,0,"3729,338","RU1,RUP,UKR1,UKRP",48
443222,12,0,"131,1533,331,1435,472","CDR,CL,ES1,NL1,NLP",113
443263,1,0,"354,1082,2420","BE1,FR1,PO1",12
443308,16,0,"1304,1283,235","NL1,NLP",100
443331,5,0,"80,60","L1,DFB,EL",129
443338,14,0,"2457,2420,2423","PO1,POCP,ECLQ",76
443363,0,1,924,TR1,61
443379,0,0,3577,FIWC,1
443541,1,0,"987,465,1241,3001,1195","SC1,SFA,ELQ,ECLQ,FAC",65
443544,0,0,"987,2999,2575","SC1,SFA",5
443673,0,0,1301,"POCP,PO1",4
443683,0,0,982,"POCP,PO1",3
443710,11,0,"27,533,79,3262","DFB,CL,L1,DFL,EL,FIWC",188
443726,4,0,"43,987,371,2553,903,6699,465,2759","SC1,SFA,CGB,FAC,ECLQ",60
443752,0,0,"533,1268","L1,NL1,NLP",11
443778,1,0,"16704,40426,11127,3609,49702","RUP,RU1,EL,ELQ",100
443831,1,0,279,"CLQ,EL",16
443855,8,0,2861,BE1,79
443937,0,0,3807,FIWC,2
443995,0,0,"3205,3840",TR1,22
444018,0,0,2976,"ELQ,ECLQ",3
444056,0,0,669,"CLQ,ECLQ",2
444064,0,0,1241,SC1,1
444208,3,0,"180,1132,80","GB1,FAC,DFB",32
444209,1,0,601,BE1,10
444211,2,0,"180,512","FAC,GB1",41
444380,3,0,"468,467","NL1,NLP",23
444387,1,0,5546,ECLQ,2
